[15:54:36.202] [INFO   ] thread main starting.
[15:54:36.208] [SEVERE ] cannot read configuration file config.properties trying from resources.
[15:54:36.210] [SEVERE ] configuration file was loaded from resources directory.
[15:54:37.987] [SEVERE ] removing player 2 token from slot 0
[15:54:37.987] [SEVERE ] removing player 3 token from slot 1
[15:54:37.990] [SEVERE ] player 3 placing token on slot 1
[15:54:37.991] [SEVERE ] player 3 placing token on slot 0
[15:54:37.997] [SEVERE ] removing player 4 token from slot 1
[15:54:37.999] [SEVERE ] player 4 placing token on slot 0
[15:54:38.000] [SEVERE ] player 2 placing token on slot 0
[15:54:38.001] [SEVERE ] player 1 placing token on slot 1
[15:54:38.003] [SEVERE ] removing player 1 token from slot 1
[15:54:38.005] [SEVERE ] player 1 placing token on slot 1
[15:54:38.011] [SEVERE ] player 2 placing token on slot 1
[15:54:38.011] [SEVERE ] removing player 1 token from slot 1
[15:54:38.011] [SEVERE ] player 4 placing token on slot 1
[15:54:38.015] [SEVERE ] removing player 3 token from slot 0
[15:54:38.023] [SEVERE ] player 1 placing token on slot 0
[15:54:38.024] [SEVERE ] removing player 4 token from slot 1
[15:54:38.025] [SEVERE ] player 1 placing token on slot 1
[15:54:38.026] [SEVERE ] player 4 placing token on slot 1
[15:54:38.031] [SEVERE ] removing player 2 token from slot 0
[15:54:38.033] [SEVERE ] player 3 placing token on slot 0
[15:54:38.040] [SEVERE ] removing player 1 token from slot 0
[15:54:38.040] [SEVERE ] removing player 4 token from slot 0
[15:54:38.041] [SEVERE ] removing player 4 token from slot 1
[15:54:38.047] [SEVERE ] removing player 3 token from slot 1
[15:54:38.049] [SEVERE ] player 1 placing token on slot 0
[15:54:38.049] [SEVERE ] removing player 3 token from slot 0
[15:54:38.051] [SEVERE ] player 3 placing token on slot 1
[15:54:38.052] [SEVERE ] player 4 placing token on slot 0
[15:54:38.053] [SEVERE ] player 3 placing token on slot 0
[15:54:38.053] [SEVERE ] player 2 placing token on slot 0
[15:54:38.054] [SEVERE ] removing player 3 token from slot 0
[15:54:38.055] [SEVERE ] removing player 2 token from slot 0
[15:54:38.056] [SEVERE ] removing player 1 token from slot 1
[15:54:38.057] [SEVERE ] player 3 placing token on slot 0
[15:54:38.057] [SEVERE ] player 1 placing token on slot 1
[15:54:38.060] [SEVERE ] removing player 1 token from slot 1
[15:54:38.062] [SEVERE ] player 2 placing token on slot 0
[15:54:38.063] [SEVERE ] removing player 1 token from slot 0
[15:54:38.066] [SEVERE ] removing player 3 token from slot 1
[15:54:38.068] [SEVERE ] removing player 4 token from slot 0
[15:54:38.075] [SEVERE ] player 4 placing token on slot 1
[15:54:38.076] [SEVERE ] player 3 placing token on slot 1
[15:54:38.078] [SEVERE ] player 1 placing token on slot 0
[15:54:38.079] [SEVERE ] removing player 2 token from slot 0
[15:54:38.080] [SEVERE ] player 2 placing token on slot 0
[15:54:38.081] [SEVERE ] player 1 placing token on slot 1
[15:54:38.082] [SEVERE ] player 4 placing token on slot 0
[15:54:38.082] [SEVERE ] removing player 3 token from slot 0
[15:54:38.083] [SEVERE ] removing player 4 token from slot 0
[15:54:38.085] [SEVERE ] player 3 placing token on slot 0
[15:54:38.086] [SEVERE ] removing player 3 token from slot 0
[15:54:38.087] [SEVERE ] removing player 1 token from slot 0
[15:54:38.088] [SEVERE ] player 4 placing token on slot 0
[15:54:38.089] [SEVERE ] removing player 3 token from slot 1
[15:54:38.090] [SEVERE ] removing player 4 token from slot 0
[15:54:38.095] [SEVERE ] removing player 4 token from slot 1
[15:54:38.099] [SEVERE ] removing player 1 token from slot 1
[15:54:38.100] [SEVERE ] removing player 2 token from slot 0
[15:54:38.101] [SEVERE ] player 4 placing token on slot 0
[15:54:38.103] [SEVERE ] removing player 4 token from slot 0
[15:54:38.106] [SEVERE ] player 2 placing token on slot 0
[15:54:38.107] [SEVERE ] player 4 placing token on slot 0
[15:54:38.107] [SEVERE ] removing player 2 token from slot 1
[15:54:38.109] [SEVERE ] player 1 placing token on slot 0
[15:54:38.109] [SEVERE ] removing player 2 token from slot 0
[15:54:38.110] [SEVERE ] player 4 placing token on slot 1
[15:54:38.111] [SEVERE ] player 2 placing token on slot 1
[15:54:38.111] [SEVERE ] removing player 1 token from slot 0
[15:54:38.113] [SEVERE ] player 2 placing token on slot 0
[15:54:38.116] [SEVERE ] removing player 4 token from slot 0
[15:54:38.124] [SEVERE ] player 4 placing token on slot 0
[15:54:38.124] [SEVERE ] player 1 placing token on slot 0
[15:54:38.128] [SEVERE ] removing player 2 token from slot 1
[15:54:38.128] [SEVERE ] removing player 1 token from slot 0
[15:54:38.129] [SEVERE ] player 3 placing token on slot 0
[15:54:38.137] [SEVERE ] removing player 4 token from slot 0
[15:54:38.138] [SEVERE ] removing player 2 token from slot 0
[15:54:38.140] [SEVERE ] player 2 placing token on slot 0
[15:54:38.142] [SEVERE ] player 1 placing token on slot 1
[15:54:38.143] [SEVERE ] removing player 1 token from slot 1
[15:54:38.146] [SEVERE ] player 1 placing token on slot 0
[15:54:38.148] [SEVERE ] removing player 2 token from slot 0
[15:54:38.153] [SEVERE ] placing card 79 in slot 2
[15:54:38.154] [SEVERE ] removing player 3 token from slot 0
[15:54:38.155] [SEVERE ] player 2 placing token on slot 2
[15:54:38.155] [SEVERE ] player 1 placing token on slot 1
[15:54:38.156] [SEVERE ] player 3 placing token on slot 2
[15:54:38.159] [SEVERE ] player 3 placing token on slot 0
[15:54:38.160] [SEVERE ] removing player 4 token from slot 1
[15:54:38.161] [SEVERE ] player 1 placing token on slot 2
[15:54:38.162] [SEVERE ] player 3 placing token on slot 1
[15:54:38.164] [SEVERE ] player 4 placing token on slot 2
[15:54:38.167] [SEVERE ] player 2 placing token on slot 0
[15:54:38.172] [SEVERE ] player 4 placing token on slot 1
[15:54:38.173] [SEVERE ] player 4 placing token on slot 0
[15:54:38.179] [SEVERE ] removing player 2 token from slot 2
[15:54:38.182] [SEVERE ] removing player 2 token from slot 0
[15:54:38.187] [SEVERE ] player 2 placing token on slot 1
[15:54:38.193] [SEVERE ] removing player 2 token from slot 1
[15:54:38.199] [SEVERE ] player 2 placing token on slot 0
[15:54:38.203] [SEVERE ] removing player 2 token from slot 0
[15:54:38.207] [SEVERE ] player 2 placing token on slot 2
[15:54:38.210] [SEVERE ] player 2 placing token on slot 0
[15:54:38.220] [SEVERE ] removing player 2 token from slot 0
[15:54:38.221] [SEVERE ] removing player 2 token from slot 2
[15:54:38.224] [SEVERE ] player 2 placing token on slot 0
[15:54:38.229] [SEVERE ] player 2 placing token on slot 2
[15:54:38.236] [SEVERE ] removing player 2 token from slot 0
[15:54:38.238] [SEVERE ] removing player 2 token from slot 2
[15:54:38.239] [SEVERE ] player 2 placing token on slot 0
[15:54:38.246] [SEVERE ] removing player 2 token from slot 0
[15:54:38.260] [SEVERE ] player 2 placing token on slot 1
[15:54:38.270] [SEVERE ] player 2 placing token on slot 2
[15:54:38.273] [SEVERE ] removing player 2 token from slot 2
[15:54:38.285] [SEVERE ] player 2 placing token on slot 0
[15:54:38.289] [SEVERE ] removing player 2 token from slot 0
[15:54:38.290] [SEVERE ] removing player 2 token from slot 1
[15:54:38.296] [SEVERE ] player 2 placing token on slot 0
[15:54:38.297] [SEVERE ] player 2 placing token on slot 2
[15:54:38.299] [SEVERE ] removing player 2 token from slot 2
[15:54:38.300] [SEVERE ] removing player 2 token from slot 0
[15:54:38.301] [SEVERE ] player 2 placing token on slot 1
[15:54:38.304] [SEVERE ] player 2 placing token on slot 0
[15:54:38.312] [SEVERE ] removing player 2 token from slot 0
[15:54:38.320] [SEVERE ] player 2 placing token on slot 0
[15:54:38.322] [SEVERE ] removing player 2 token from slot 1
[15:54:38.327] [SEVERE ] removing player 2 token from slot 0
[15:54:38.331] [SEVERE ] player 2 placing token on slot 1
[15:54:38.337] [SEVERE ] player 2 placing token on slot 2
[15:54:38.339] [SEVERE ] removing player 2 token from slot 1
[15:54:38.345] [SEVERE ] removing player 2 token from slot 2
[15:54:38.358] [SEVERE ] placing card 39 in slot 3
[15:54:38.359] [SEVERE ] player 2 placing token on slot 0
[15:54:38.363] [SEVERE ] removing player 2 token from slot 0
[15:54:38.365] [SEVERE ] player 2 placing token on slot 0
[15:54:38.372] [SEVERE ] player 2 placing token on slot 3
[15:54:38.374] [SEVERE ] player 2 placing token on slot 2
[15:54:38.563] [SEVERE ] placing card 29 in slot 4
[15:54:38.769] [SEVERE ] placing card 60 in slot 5
[15:54:38.975] [SEVERE ] placing card 19 in slot 6
[15:54:39.180] [SEVERE ] placing card 78 in slot 7
[15:54:39.386] [SEVERE ] placing card 20 in slot 8
[15:54:39.591] [SEVERE ] placing card 47 in slot 9
[15:54:39.793] [SEVERE ] placing card 69 in slot 10
[15:54:39.998] [SEVERE ] placing card 67 in slot 11
[15:54:39.998] [SEVERE ] setting player 1 freeze to -2466
[15:54:39.998] [SEVERE ] setting player 2 freeze to -2466
[15:54:39.998] [SEVERE ] setting player 3 freeze to -2466
[15:54:39.998] [SEVERE ] setting player 4 freeze to -2466
[15:54:39.999] [SEVERE ] setting player 1 freeze to 0
[15:54:40.000] [SEVERE ] setting player 2 freeze to -2468
[15:54:40.000] [SEVERE ] setting player 3 freeze to -2468
[15:54:40.000] [SEVERE ] setting player 4 freeze to -2468
[15:54:40.000] [SEVERE ] setting player 1 freeze to -1
[15:54:40.001] [SEVERE ] setting player 2 freeze to -2469
[15:54:40.001] [SEVERE ] setting player 3 freeze to -1
[15:54:40.002] [SEVERE ] setting player 4 freeze to -2470
[15:54:40.003] [SEVERE ] setting player 1 freeze to -4
[15:54:40.004] [SEVERE ] setting player 2 freeze to -2472
[15:54:40.004] [SEVERE ] setting player 3 freeze to -4
[15:54:40.004] [SEVERE ] setting player 4 freeze to -1
[15:54:40.005] [SEVERE ] setting player 1 freeze to -6
[15:54:40.005] [SEVERE ] setting player 2 freeze to -1
[15:54:40.005] [SEVERE ] setting player 3 freeze to -5
[15:54:40.005] [SEVERE ] setting player 4 freeze to -2
[15:54:40.007] [SEVERE ] removing player 3 token from slot 2
[15:54:40.012] [SEVERE ] player 3 placing token on slot 4
[15:54:40.013] [SEVERE ] removing player 1 token from slot 1
[15:54:40.014] [SEVERE ] setting player 1 freeze to -15
[15:54:40.014] [SEVERE ] setting player 2 freeze to -10
[15:54:40.014] [SEVERE ] setting player 3 freeze to 0
[15:54:40.015] [SEVERE ] setting player 4 freeze to -12
[15:54:40.015] [SEVERE ] removing player 3 token from slot 0
[15:54:40.016] [SEVERE ] removing player 1 token from slot 0
[15:54:40.019] [SEVERE ] setting player 1 freeze to -20
[15:54:40.020] [SEVERE ] setting player 2 freeze to -16
[15:54:40.024] [SEVERE ] setting player 3 freeze to -10
[15:54:40.024] [SEVERE ] setting player 4 freeze to -21
[15:54:40.020] [SEVERE ] player 1 placing token on slot 7
[15:54:40.025] [SEVERE ] player 3 placing token on slot 6
[15:54:40.027] [SEVERE ] player 1 placing token on slot 11
[15:54:40.029] [SEVERE ] setting player 1 freeze to -30
[15:54:40.033] [SEVERE ] setting player 2 freeze to -29
[15:54:40.034] [SEVERE ] setting player 3 freeze to -5
[15:54:40.034] [SEVERE ] setting player 4 freeze to -31
[15:54:40.035] [SEVERE ] setting player 1 freeze to 0
[15:54:40.036] [SEVERE ] setting player 2 freeze to -32
[15:54:40.036] [SEVERE ] setting player 3 freeze to -7
[15:54:40.039] [SEVERE ] setting player 4 freeze to -36
[15:54:40.036] [SEVERE ] removing player 2 token from slot 2
[15:54:40.048] [SEVERE ] removing player 2 token from slot 3
[15:54:40.050] [SEVERE ] removing player 3 token from slot 6
[15:54:40.054] [SEVERE ] player 2 placing token on slot 3
[15:54:40.057] [SEVERE ] setting player 1 freeze to -22
[15:54:40.058] [SEVERE ] setting player 2 freeze to -54
[15:54:40.058] [SEVERE ] player 3 placing token on slot 6
[15:54:40.062] [SEVERE ] setting player 3 freeze to -33
[15:54:40.063] [SEVERE ] setting player 4 freeze to -60
[15:54:40.064] [SEVERE ] removing player 2 token from slot 3
[15:54:40.067] [SEVERE ] setting player 1 freeze to -32
[15:54:40.067] [SEVERE ] setting player 2 freeze to -63
[15:54:40.067] [SEVERE ] removing player 4 token from slot 1
[15:54:40.068] [SEVERE ] setting player 3 freeze to -1
[15:54:40.068] [SEVERE ] setting player 4 freeze to -65
[15:54:40.068] [SEVERE ] player 2 placing token on slot 7
[15:54:40.071] [SEVERE ] removing player 3 token from slot 4
[15:54:40.072] [SEVERE ] player 4 placing token on slot 10
[15:54:40.073] [SEVERE ] removing player 2 token from slot 0
[15:54:40.073] [SEVERE ] player 3 placing token on slot 8
[15:54:40.074] [SEVERE ] setting player 1 freeze to -39
[15:54:40.074] [SEVERE ] setting player 2 freeze to -70
[15:54:40.074] [SEVERE ] player 2 placing token on slot 9
[15:54:40.074] [SEVERE ] setting player 3 freeze to -7
[15:54:40.077] [SEVERE ] setting player 4 freeze to -74
[15:54:40.077] [SEVERE ] player 2 placing token on slot 6
[15:54:40.083] [SEVERE ] setting player 1 freeze to -48
[15:54:40.083] [SEVERE ] removing player 1 token from slot 7
[15:54:40.084] [SEVERE ] setting player 2 freeze to -80
[15:54:40.087] [SEVERE ] setting player 3 freeze to -5
[15:54:40.088] [SEVERE ] removing player 1 token from slot 11
[15:54:40.088] [SEVERE ] setting player 4 freeze to -85
[15:54:40.092] [SEVERE ] player 1 placing token on slot 10
[15:54:40.096] [SEVERE ] setting player 1 freeze to -60
[15:54:40.096] [SEVERE ] player 1 placing token on slot 5
[15:54:40.097] [SEVERE ] setting player 2 freeze to -93
[15:54:40.099] [SEVERE ] removing player 3 token from slot 6
[15:54:40.099] [SEVERE ] setting player 3 freeze to -17
[15:54:40.101] [SEVERE ] setting player 4 freeze to -6
[15:54:40.102] [SEVERE ] player 3 placing token on slot 11
[15:54:40.102] [SEVERE ] setting player 1 freeze to -67
[15:54:40.102] [SEVERE ] removing player 4 token from slot 10
[15:54:40.103] [SEVERE ] setting player 2 freeze to -1
[15:54:40.103] [SEVERE ] setting player 3 freeze to -21
[15:54:40.104] [SEVERE ] setting player 4 freeze to -9
[15:54:40.104] [SEVERE ] player 4 placing token on slot 1
[15:54:40.108] [SEVERE ] setting player 1 freeze to 0
[15:54:40.110] [SEVERE ] removing player 2 token from slot 7
[15:54:40.110] [SEVERE ] setting player 2 freeze to -8
[15:54:40.114] [SEVERE ] player 2 placing token on slot 4
[15:54:40.114] [SEVERE ] setting player 3 freeze to -32
[15:54:40.117] [SEVERE ] setting player 4 freeze to -22
[15:54:40.119] [SEVERE ] updating countdown to 5000
[15:54:40.121] [SEVERE ] setting player 3 score to 1
[15:54:40.124] [SEVERE ] removing player 3 token from slot 1
[15:54:40.125] [SEVERE ] removing player 4 token from slot 1
[15:54:40.334] [SEVERE ] removing card from slot 1
[15:54:40.334] [SEVERE ] removing player 3 token from slot 8
[15:54:40.537] [SEVERE ] removing card from slot 8
[15:54:40.537] [SEVERE ] removing player 3 token from slot 11
[15:54:40.740] [SEVERE ] removing card from slot 11
[15:54:40.942] [SEVERE ] placing card 43 in slot 1
[15:54:41.148] [SEVERE ] placing card 24 in slot 8
[15:54:41.352] [SEVERE ] placing card 17 in slot 11
[15:54:41.352] [SEVERE ] setting player 1 freeze to -1244
[15:54:41.352] [SEVERE ] setting player 2 freeze to -1250
[15:54:41.352] [SEVERE ] setting player 3 freeze to -1230
[15:54:41.352] [SEVERE ] setting player 4 freeze to -1257
[15:54:41.353] [SEVERE ] setting player 1 freeze to -1245
[15:54:41.353] [SEVERE ] setting player 2 freeze to -1251
[15:54:41.353] [SEVERE ] setting player 3 freeze to -1231
[15:54:41.353] [SEVERE ] player 4 placing token on slot 3
[15:54:41.353] [SEVERE ] setting player 4 freeze to -1258
[15:54:41.353] [SEVERE ] player 3 placing token on slot 5
[15:54:41.353] [SEVERE ] setting player 1 freeze to -1245
[15:54:41.353] [SEVERE ] setting player 2 freeze to 0
[15:54:41.354] [SEVERE ] setting player 3 freeze to -1232
[15:54:41.354] [SEVERE ] setting player 4 freeze to -1259
[15:54:41.354] [SEVERE ] setting player 1 freeze to -1246
[15:54:41.354] [SEVERE ] setting player 2 freeze to -1
[15:54:41.355] [SEVERE ] player 3 placing token on slot 6
[15:54:41.356] [SEVERE ] setting player 3 freeze to -1234
[15:54:41.356] [SEVERE ] setting player 4 freeze to -2
[15:54:41.357] [SEVERE ] player 3 placing token on slot 11
[15:54:41.358] [SEVERE ] removing player 1 token from slot 2
[15:54:41.358] [SEVERE ] setting player 1 freeze to -1250
[15:54:41.358] [SEVERE ] setting player 2 freeze to -5
[15:54:41.359] [SEVERE ] setting player 3 freeze to -1
[15:54:41.359] [SEVERE ] setting player 4 freeze to -5
[15:54:41.359] [SEVERE ] player 1 placing token on slot 0
[15:54:41.360] [SEVERE ] setting player 1 freeze to 0
[15:54:41.360] [SEVERE ] setting player 2 freeze to -7
[15:54:41.360] [SEVERE ] setting player 3 freeze to -2
[15:54:41.360] [SEVERE ] setting player 4 freeze to -6
[15:54:41.360] [SEVERE ] removing player 4 token from slot 3
[15:54:41.362] [SEVERE ] removing player 1 token from slot 10
[15:54:41.364] [SEVERE ] player 4 placing token on slot 9
[15:54:41.365] [SEVERE ] removing player 3 token from slot 11
[15:54:41.366] [SEVERE ] player 1 placing token on slot 8
[15:54:41.366] [SEVERE ] setting player 1 freeze to -6
[15:54:41.367] [SEVERE ] player 3 placing token on slot 10
[15:54:41.368] [SEVERE ] setting player 2 freeze to -14
[15:54:41.368] [SEVERE ] setting player 3 freeze to -10
[15:54:41.369] [SEVERE ] setting player 4 freeze to -3
[15:54:41.370] [SEVERE ] setting player 1 freeze to -1
[15:54:41.370] [SEVERE ] removing player 2 token from slot 6
[15:54:41.370] [SEVERE ] setting player 2 freeze to -17
[15:54:41.370] [SEVERE ] setting player 3 freeze to -12
[15:54:41.370] [SEVERE ] setting player 4 freeze to -4
[15:54:41.370] [SEVERE ] setting player 1 freeze to -1
[15:54:41.371] [SEVERE ] setting player 2 freeze to -18
[15:54:41.371] [SEVERE ] setting player 3 freeze to -1
[15:54:41.371] [SEVERE ] setting player 4 freeze to -5
[15:54:41.371] [SEVERE ] removing player 1 token from slot 5
[15:54:41.371] [SEVERE ] player 2 placing token on slot 10
[15:54:41.372] [SEVERE ] setting player 1 freeze to -3
[15:54:41.372] [SEVERE ] setting player 2 freeze to 0
[15:54:41.372] [SEVERE ] setting player 3 freeze to -2
[15:54:41.372] [SEVERE ] setting player 4 freeze to -6
[15:54:41.372] [SEVERE ] player 1 placing token on slot 5
[15:54:41.373] [SEVERE ] setting player 1 freeze to 0
[15:54:41.374] [SEVERE ] setting player 2 freeze to -2
[15:54:41.374] [SEVERE ] removing player 1 token from slot 5
[15:54:41.377] [SEVERE ] setting player 3 freeze to -7
[15:54:41.379] [SEVERE ] setting player 4 freeze to -13
[15:54:41.378] [SEVERE ] removing player 4 token from slot 0
[15:54:41.382] [SEVERE ] player 1 placing token on slot 11
[15:54:41.383] [SEVERE ] player 4 placing token on slot 4
[15:54:41.384] [SEVERE ] setting player 1 freeze to 0
[15:54:41.385] [SEVERE ] setting player 2 freeze to -13
[15:54:41.385] [SEVERE ] setting player 3 freeze to -15
[15:54:41.386] [SEVERE ] setting player 4 freeze to -20
[15:54:41.388] [SEVERE ] removing player 3 token from slot 5
[15:54:41.393] [SEVERE ] setting player 1 freeze to -9
[15:54:41.396] [SEVERE ] setting player 2 freeze to -24
[15:54:41.395] [SEVERE ] player 3 placing token on slot 7
[15:54:41.397] [SEVERE ] setting player 3 freeze to -27
[15:54:41.398] [SEVERE ] setting player 4 freeze to -6
[15:54:41.399] [SEVERE ] removing player 4 token from slot 9
[15:54:41.401] [SEVERE ] setting player 1 freeze to -17
[15:54:41.402] [SEVERE ] setting player 2 freeze to -30
[15:54:41.402] [SEVERE ] setting player 3 freeze to -2
[15:54:41.403] [SEVERE ] setting player 4 freeze to -11
[15:54:41.401] [SEVERE ] removing player 1 token from slot 8
[15:54:41.404] [SEVERE ] player 4 placing token on slot 9
[15:54:41.408] [SEVERE ] player 1 placing token on slot 9
[15:54:41.411] [SEVERE ] setting player 1 freeze to -27
[15:54:41.411] [SEVERE ] setting player 2 freeze to -39
[15:54:41.411] [SEVERE ] setting player 3 freeze to -11
[15:54:41.411] [SEVERE ] setting player 4 freeze to 0
[15:54:41.412] [SEVERE ] setting player 1 freeze to 0
[15:54:41.414] [SEVERE ] setting player 2 freeze to -42
[15:54:41.415] [SEVERE ] setting player 3 freeze to -15
[15:54:41.416] [SEVERE ] setting player 4 freeze to -5
[15:54:41.416] [SEVERE ] removing player 2 token from slot 10
[15:54:41.419] [SEVERE ] player 2 placing token on slot 6
[15:54:41.429] [SEVERE ] setting player 1 freeze to -16
[15:54:41.435] [SEVERE ] setting player 2 freeze to -63
[15:54:41.436] [SEVERE ] setting player 3 freeze to -36
[15:54:41.439] [SEVERE ] setting player 4 freeze to -28
[15:54:41.439] [SEVERE ] removing player 4 token from slot 2
[15:54:41.444] [SEVERE ] setting player 1 freeze to -32
[15:54:41.445] [SEVERE ] setting player 2 freeze to -2
[15:54:41.446] [SEVERE ] setting player 3 freeze to -46
[15:54:41.444] [SEVERE ] removing player 3 token from slot 7
[15:54:41.446] [SEVERE ] setting player 4 freeze to -35
[15:54:41.447] [SEVERE ] player 4 placing token on slot 3
[15:54:41.448] [SEVERE ] setting player 1 freeze to -36
[15:54:41.448] [SEVERE ] removing player 1 token from slot 11
[15:54:41.450] [SEVERE ] setting player 2 freeze to -7
[15:54:41.452] [SEVERE ] player 3 placing token on slot 5
[15:54:41.453] [SEVERE ] setting player 3 freeze to -53
[15:54:41.456] [SEVERE ] removing player 1 token from slot 0
[15:54:41.456] [SEVERE ] setting player 4 freeze to -8
[15:54:41.460] [SEVERE ] player 1 placing token on slot 10
[15:54:41.461] [SEVERE ] setting player 1 freeze to -49
[15:54:41.461] [SEVERE ] setting player 2 freeze to -18
[15:54:41.461] [SEVERE ] setting player 3 freeze to 0
[15:54:41.461] [SEVERE ] setting player 4 freeze to -13
[15:54:41.462] [SEVERE ] player 1 placing token on slot 7
[15:54:41.463] [SEVERE ] removing player 2 token from slot 6
[15:54:41.464] [SEVERE ] setting player 1 freeze to 0
[15:54:41.464] [SEVERE ] setting player 2 freeze to -21
[15:54:41.464] [SEVERE ] setting player 3 freeze to -3
[15:54:41.464] [SEVERE ] setting player 4 freeze to -16
[15:54:41.465] [SEVERE ] player 2 placing token on slot 0
[15:54:41.466] [SEVERE ] setting player 1 freeze to -2
[15:54:41.466] [SEVERE ] setting player 2 freeze to 0
[15:54:41.466] [SEVERE ] setting player 3 freeze to -5
[15:54:41.466] [SEVERE ] removing player 4 token from slot 3
[15:54:41.466] [SEVERE ] setting player 4 freeze to -18
[15:54:41.467] [SEVERE ] removing player 3 token from slot 10
